,Unibail-Rodamco,LOréal,Worldline SA,EssilorLuxottica,Bouygues,LEGRAND,SAFRAN,Dassault Systèmes,Sodexo,Publicis,Schneider Electric,Hermès (Hermes International,Accor,LVMH Moet Hennessy Louis Vuitton,Air Liquide
2011-01-06,145.61,84.41,,48.42,31.2,27.43,27.5,52.19,31.29,32.56,58.02,31.65,153.55,109.79,63.11
2011-01-05,148.95,84.35,,48.32,31.25,27.41,27.37,51.7,30.95,32.79,57.44,31.8,157.45,107.6,62.99
2011-01-04,149.7,85.14,,48.25,31.58,27.18,27.48,51.45,31.11,33.4,58.42,31.82,159.25,109.54,63.69
2011-01-03,148.29,85.4,,48.2,30.76,26.51,27.43,51.78,31.14,33.33,56.91,31.87,157.9,112.17,63.41
2010-12-30,147.9,84.86,,48.98,30.8,26.25,27.61,52.36,31.03,32.8,57.19,31.69,157.9,111.72,63.75
2010-12-29,148.3,85.76,,49.24,30.79,26.42,27.73,52.78,30.92,32.82,57.49,31.68,156.1,113.15,64.53
2010-12-28,146.39,84.98,,49.07,30.78,26.48,27.45,52.5,30.96,32.91,57.46,31.52,157.1,112.33,63.45
2010-12-27,145.51,85.09,,49.07,30.79,26.4,27.43,52.22,30.55,32.5,57.19,30.98,157.5,112.8,63.71
2010-12-23,146.81,85.69,,49.0,31.28,27.37,27.75,52.65,30.99,32.37,57.94,31.78,161.45,114.78,64.09
2010-12-22,147.39,86.48,,48.82,31.53,26.96,27.7,52.7,30.88,32.4,58.69,31.85,160.65,115.36,65.41
2010-12-21,146.71,86.27,,48.92,31.41,27.27,27.55,52.15,30.87,32.54,58.74,31.56,158.45,113.15,65.54
2010-12-20,148.2,86.17,,48.81,31.35,26.26,27.58,52.2,30.48,32.17,58.02,31.08,155.9,111.27,64.75
2010-12-17,146.96,85.83,,48.71,31.69,25.7,27.42,52.51,30.57,32.06,58.19,31.16,153.0,111.54,64.71
2010-12-16,146.94,85.49,,48.86,31.3,25.18,27.26,51.46,30.41,31.8,58.15,30.55,150.05,111.35,64.69
2010-12-15,146.91,85.43,,49.23,31.72,24.94,27.29,50.54,30.46,31.9,59.04,30.68,149.55,109.82,64.12
2010-12-14,148.0,86.51,,48.93,31.45,24.7,27.11,50.33,30.51,31.94,59.59,30.98,149.75,110.75,63.83
2010-12-13,144.16,86.27,,48.66,31.22,24.71,26.89,50.0,30.22,31.6,59.5,31.09,149.0,111.04,63.57
2010-12-10,144.11,85.53,,48.7,31.28,24.75,26.94,50.0,30.55,31.41,58.01,31.24,148.05,109.68,63.23
2010-12-09,146.44,85.55,,48.6,31.87,25.12,27.22,49.9,30.44,31.34,58.42,31.93,146.7,108.69,63.11
2010-12-08,146.76,85.57,,48.41,31.74,25.44,26.76,48.78,30.42,30.68,58.74,31.78,147.75,110.04,63.5
2010-12-07,144.91,85.98,,48.62,31.37,26.1,26.56,48.77,29.87,30.56,59.13,31.91,149.2,111.93,62.82
2010-12-06,141.73,84.35,,48.37,30.91,25.66,26.24,48.9,29.72,30.68,57.96,31.45,148.95,109.54,61.59
2010-12-03,143.13,84.39,,48.17,31.02,26.81,26.11,49.13,30.64,30.33,57.44,31.36,156.5,109.59,61.7
2010-12-02,136.43,84.98,,47.58,29.71,24.88,25.98,48.82,30.3,29.75,57.14,31.38,164.0,110.31,60.6
2010-12-01,136.32,82.34,,47.08,29.79,23.97,25.79,48.57,29.87,29.17,55.26,31.05,151.15,106.26,60.79
2010-11-30,134.2,82.03,,46.91,28.92,23.56,25.14,48.25,29.42,29.04,54.19,31.02,143.75,105.4,59.96
2010-11-29,134.43,82.15,,47.29,29.38,24.13,25.6,47.25,29.35,29.11,54.39,31.65,142.95,105.44,60.94
2010-11-26,138.22,84.56,,46.98,29.27,24.95,25.43,48.66,30.07,29.12,54.27,31.39,137.35,108.1,60.59
2010-11-25,137.77,84.88,,47.06,29.71,24.3,25.47,48.24,30.42,29.18,54.25,31.51,138.7,108.82,61.56
2010-11-24,137.87,84.42,,46.94,28.96,23.57,25.96,46.71,30.16,28.56,54.14,29.99,140.85,107.29,60.84
2010-11-23,138.42,84.55,,47.18,29.06,22.73,25.89,46.79,30.78,28.39,53.43,30.13,141.2,105.34,60.21
2010-11-22,140.0,86.68,,47.68,29.32,23.34,26.17,47.12,30.9,29.51,55.4,30.15,141.8,107.43,61.48
2010-11-19,143.41,86.42,,47.47,29.13,23.27,26.15,46.57,31.21,29.37,55.04,30.17,144.25,107.83,61.34
2010-11-18,143.31,87.21,,48.01,28.92,21.23,25.62,46.13,31.14,29.21,54.04,30.27,148.35,106.43,61.76
2010-11-17,141.68,85.63,,47.47,28.5,21.8,25.77,45.96,30.75,29.29,50.64,29.2,144.65,103.69,60.25
2010-11-16,142.2,84.98,,47.26,28.77,22.1,26.05,46.24,31.14,29.25,50.53,29.48,145.65,103.73,60.23
2010-11-15,145.0,85.93,,47.24,28.43,21.72,26.02,46.38,31.09,29.49,52.42,29.54,149.15,105.4,61.63
2010-11-12,145.21,85.34,,47.02,28.63,21.77,25.8,45.59,31.25,29.76,51.61,28.91,149.0,104.37,61.22
2010-11-11,145.0,85.97,,47.49,29.15,22.22,26.37,46.54,32.0,30.25,52.06,29.22,152.0,106.48,62.81
2010-11-10,146.8,85.88,,47.54,28.81,22.35,26.48,47.08,32.21,30.16,51.84,29.35,161.15,105.35,62.79
2010-11-09,151.3,86.41,,47.43,28.8,22.68,26.7,47.23,31.74,30.12,52.49,30.12,166.0,105.35,63.25
2010-11-08,149.84,85.64,,47.63,28.37,22.84,26.64,48.4,31.2,30.32,52.82,29.59,154.45,107.11,63.26
2010-11-05,149.99,86.2,,47.44,28.42,22.75,26.78,46.93,31.27,30.43,52.91,29.07,156.85,107.43,63.99
2010-11-04,149.5,86.42,,47.8,28.0,23.24,26.8,47.14,30.59,30.61,52.96,28.44,157.2,107.52,63.15
2010-11-03,147.7,85.38,,47.56,28.03,23.15,27.03,47.37,30.4,30.49,52.12,27.85,159.45,104.9,62.39
2010-11-02,147.45,85.32,,47.59,27.79,22.84,27.36,46.71,30.33,30.63,52.4,28.02,153.6,103.46,62.4
2010-11-01,147.84,85.71,,47.44,27.85,22.64,26.72,46.88,30.12,30.29,51.43,27.9,149.0,102.24,61.79
2010-10-29,150.8,84.43,,47.44,27.57,21.92,26.84,46.22,30.32,30.47,50.77,27.49,154.05,101.74,61.68
2010-10-28,151.0,85.81,,47.74,27.42,21.77,26.15,46.31,30.4,30.74,50.75,27.55,160.05,101.16,62.27
2010-10-27,153.65,87.25,,47.5,27.3,21.32,24.87,46.51,30.7,30.87,50.37,27.95,162.25,100.98,61.93
2010-10-26,152.35,86.37,,46.79,27.41,21.42,24.88,46.62,30.78,30.82,50.57,27.92,178.95,101.39,62.52
2010-10-25,152.45,86.69,,47.35,27.35,21.04,24.97,46.65,31.09,31.26,50.94,27.9,202.45,104.54,63.77
2010-10-22,153.65,85.89,,47.57,27.16,20.64,24.94,46.69,31.14,31.64,50.99,27.09,171.3,101.98,63.71
2010-10-21,152.44,87.33,,47.96,27.22,21.75,24.87,46.7,31.06,31.59,51.6,26.6,169.7,102.97,63.84
2010-10-20,151.2,84.87,,48.28,26.12,19.92,24.72,46.56,30.64,30.48,49.98,27.21,170.9,97.49,61.84
2010-10-19,150.85,84.7,,48.33,26.51,19.7,25.09,47.1,30.45,30.78,49.99,27.92,175.6,98.28,62.65
2010-10-18,149.6,84.18,,49.11,26.51,19.59,25.08,47.2,30.85,30.87,51.21,27.47,174.9,100.58,62.72
2010-10-15,148.74,83.25,,48.53,26.47,20.09,25.17,47.55,30.54,30.91,51.47,27.37,180.85,100.31,62.4
2010-10-14,146.01,83.68,,48.65,26.58,20.09,25.2,47.19,30.48,31.24,50.59,26.72,178.55,100.53,62.09
2010-10-13,147.95,83.3,,48.97,26.28,19.93,25.28,47.85,30.53,30.35,49.26,26.56,180.25,99.81,62.09
2010-10-12,143.86,80.73,,48.28,25.62,19.8,24.86,46.84,30.32,30.22,47.19,25.81,172.35,99.13,60.21
2010-10-11,144.5,81.56,,48.82,25.8,19.9,25.02,47.15,30.56,30.26,48.26,25.73,169.75,100.18,61.08
2010-10-08,144.4,82.09,,49.1,25.62,20.14,25.21,46.95,30.2,30.03,47.41,25.66,169.55,98.95,61.16
2010-10-07,145.41,82.89,,49.12,25.63,20.61,25.42,47.01,30.3,30.05,47.79,26.14,169.75,98.59,60.4
2010-10-06,163.01,83.23,,49.45,24.77,20.72,25.61,47.83,30.05,30.28,48.01,25.87,169.75,99.0,59.89
2010-10-05,163.0,82.62,,48.87,24.55,19.94,25.64,46.99,29.54,30.06,46.48,24.62,168.5,97.33,58.89
2010-10-04,162.82,80.07,,49.62,24.48,20.02,25.79,46.45,29.73,29.76,45.89,24.71,171.2,95.26,58.48
2010-10-01,162.32,81.09,,49.91,24.78,20.7,26.13,47.01,29.95,29.5,47.27,25.16,168.8,94.73,58.9
2010-09-30,161.93,83.0,,50.69,24.57,20.56,25.93,46.66,30.1,29.56,46.43,25.25,164.35,98.31,60.07
2010-09-29,166.0,82.95,,49.89,24.52,21.42,25.52,46.84,30.47,29.85,47.08,25.1,166.7,96.16,59.94
2010-09-28,162.22,82.11,,49.4,24.05,21.63,25.06,46.33,29.94,29.38,45.34,25.23,161.2,93.73,60.61
2010-09-27,163.77,82.75,,48.52,24.51,21.07,25.19,46.73,30.49,29.52,46.63,25.23,161.8,94.0,60.59
2010-09-24,162.13,83.14,,48.44,24.0,20.97,25.17,45.97,30.21,29.06,46.91,24.43,158.4,95.26,59.72
2010-09-23,160.55,81.32,,48.43,24.32,21.27,25.25,46.31,30.58,29.06,45.74,24.15,159.0,91.3,60.12
2010-09-22,164.35,82.58,,48.52,24.27,21.21,25.31,46.17,30.91,29.44,45.83,24.69,160.25,92.69,60.23
2010-09-21,165.0,84.64,,48.67,23.93,20.58,25.32,46.53,30.57,29.41,46.28,25.16,159.4,94.8,60.01
2010-09-20,165.0,84.88,,48.31,24.38,19.19,25.01,47.76,30.1,29.45,46.54,24.79,156.5,93.91,59.84
2010-09-17,161.83,82.57,,48.14,24.6,19.15,24.48,46.94,30.14,29.49,46.69,24.84,156.05,91.6,59.7
2010-09-16,161.28,83.04,,48.13,24.71,19.62,24.84,46.61,31.11,29.69,46.2,24.76,158.5,91.24,59.11
2010-09-15,160.78,82.9,,48.22,24.95,19.69,24.89,46.84,31.45,29.78,45.66,24.81,156.8,91.33,59.74
2010-09-14,158.63,83.34,,48.13,24.9,19.39,24.51,46.75,31.25,29.88,45.36,24.86,159.8,91.2,59.64
2010-09-13,158.6,83.52,,48.19,25.13,20.09,24.39,46.6,31.19,29.75,45.5,24.44,156.5,89.95,59.41
2010-09-10,158.0,83.05,,47.96,24.58,20.13,23.85,46.6,30.98,29.75,44.62,24.48,151.25,89.21,59.04
2010-09-09,158.9,82.67,,47.83,24.47,19.77,23.91,46.44,30.64,29.16,44.14,24.27,152.1,88.48,58.37
2010-09-08,154.99,82.55,,47.59,24.35,19.85,23.82,46.19,30.58,28.97,42.63,23.65,151.0,89.02,57.26
2010-09-07,156.04,80.82,,47.89,24.68,20.12,23.78,45.83,30.88,29.2,43.19,23.95,149.45,86.96,57.36
2010-09-06,155.39,81.79,,47.87,24.47,20.33,23.73,46.17,31.06,29.53,43.29,23.86,148.3,87.79,57.25
2010-09-03,155.0,82.95,,47.79,24.49,20.01,23.85,45.94,31.06,28.65,43.77,23.81,146.05,88.51,56.54
2010-09-02,152.4,81.12,,47.63,24.53,19.86,23.85,45.72,30.47,28.28,43.11,23.62,145.9,86.85,56.44
2010-09-01,152.2,80.08,,47.74,24.02,19.13,23.0,44.71,30.71,27.88,41.53,23.37,141.2,86.29,54.57
2010-08-31,145.94,77.99,,47.06,23.2,18.41,22.76,43.91,29.99,27.92,40.74,22.75,145.5,81.5,53.63
2010-08-30,148.1,77.66,,47.57,24.02,18.84,23.04,44.27,30.52,28.3,42.2,23.06,145.9,82.24,54.11
2010-08-27,144.86,78.0,,46.72,23.68,19.06,22.73,44.05,30.79,27.9,41.88,22.71,147.95,82.4,53.84
2010-08-26,144.11,78.59,,47.79,23.84,19.81,22.42,44.09,30.45,28.15,41.67,23.06,147.45,83.32,54.2
2010-08-25,143.81,75.73,,47.95,23.93,18.87,22.55,43.87,30.35,27.91,41.26,21.98,140.0,81.28,53.34
2010-08-24,144.93,75.36,,47.99,24.47,19.01,22.74,43.2,30.79,28.06,42.02,22.1,140.0,82.83,53.98
2010-08-23,145.29,76.19,,48.07,24.48,19.34,22.91,43.7,31.53,28.31,43.19,21.99,139.0,84.56,54.7
2010-08-20,145.99,75.58,,48.38,24.8,19.44,23.2,44.59,31.65,28.66,44.07,22.16,137.2,82.92,55.69
2010-08-19,146.38,79.01,,48.98,25.25,19.79,23.44,45.92,32.23,29.42,44.03,22.53,138.3,85.46,55.6
2010-08-18,149.49,78.57,,48.55,24.97,19.54,23.24,46.05,31.97,28.69,44.83,22.51,137.55,85.79,56.8
2010-08-17,146.26,78.33,,48.64,24.97,19.01,23.32,45.85,31.97,28.4,44.28,22.45,137.05,84.5,57.14
2010-08-16,145.39,78.21,,48.18,25.01,19.47,22.91,45.66,31.03,28.53,43.92,21.77,135.75,84.14,55.86
2010-08-13,145.36,78.77,,47.51,25.23,19.36,23.2,45.85,30.87,28.72,43.42,22.12,135.75,83.51,55.95
2010-08-12,144.71,78.5,,47.27,25.06,19.0,23.23,46.04,30.94,28.44,43.7,22.6,135.85,83.76,56.13
2010-08-11,149.89,78.97,,47.6,25.49,19.56,23.25,46.42,31.11,28.83,44.66,23.04,137.75,84.07,56.42
2010-08-10,151.6,80.25,,47.84,26.06,19.44,23.75,47.0,32.14,28.91,45.0,23.4,135.85,86.27,57.43
2010-08-09,149.6,80.13,,48.13,25.86,19.52,24.09,47.33,32.26,29.08,46.16,23.5,135.6,87.51,58.27
2010-08-06,152.2,78.69,,48.15,26.41,19.83,23.98,47.53,32.46,29.0,45.53,23.61,134.75,86.09,58.4
2010-08-05,152.59,80.64,,47.69,25.76,19.63,23.99,48.15,32.28,28.89,46.06,23.76,135.8,87.56,58.61
2010-08-04,152.0,81.14,,47.24,25.95,20.15,23.89,48.24,31.53,29.13,45.33,23.94,137.15,85.87,58.55
2010-08-03,153.14,80.25,,47.72,25.67,21.0,24.24,48.52,31.6,29.24,45.41,24.18,138.15,85.54,58.45
2010-08-02,151.4,80.99,,47.55,25.11,20.47,24.1,48.29,31.74,29.12,44.68,23.91,132.2,85.81,59.19
2010-07-30,150.95,79.81,,46.94,25.23,20.5,24.38,47.73,31.08,29.28,44.83,23.57,130.15,84.71,56.64
2010-07-29,149.85,82.28,,47.73,25.33,21.33,25.25,47.78,31.11,29.38,44.09,23.58,128.35,82.73,58.28
2010-07-28,149.9,83.08,,48.05,25.37,20.97,25.29,48.17,30.92,29.73,43.87,23.73,130.55,84.11,57.31
2010-07-27,152.0,83.12,,48.5,25.78,20.93,25.42,48.6,31.29,29.78,44.53,23.98,128.4,84.59,58.3
2010-07-26,149.2,82.79,,48.43,25.72,20.71,25.25,49.08,31.03,29.42,45.18,23.92,127.7,85.73,58.26
2010-07-23,149.2,83.57,,48.39,24.89,20.1,25.03,49.33,30.93,29.48,44.85,24.24,123.4,84.59,58.26
2010-07-22,146.85,82.26,,47.59,23.84,20.25,24.76,48.9,30.7,28.25,43.7,22.9,121.55,83.02,56.64
2010-07-21,140.5,82.69,,48.24,24.09,19.69,25.23,47.93,29.69,28.25,42.11,23.18,119.2,81.44,56.18
2010-07-20,136.45,81.45,,48.26,24.07,20.24,25.0,47.51,29.27,27.99,42.6,21.88,113.85,80.08,55.09
2010-07-19,134.65,82.57,,48.84,24.13,20.55,25.21,47.9,29.25,27.96,42.81,21.85,114.8,79.88,56.59
2010-07-16,134.75,83.99,,49.9,24.84,20.84,25.47,48.0,30.09,28.63,42.29,22.5,114.0,81.11,57.45
2010-07-15,139.05,84.0,,49.77,24.95,21.32,25.27,48.0,30.3,28.81,43.5,22.72,114.7,82.06,57.81
2010-07-14,140.0,82.28,,49.01,25.21,21.73,25.3,48.01,31.41,28.67,44.07,22.74,113.8,82.19,57.44
2010-07-13,135.75,83.04,,48.97,24.47,21.37,24.86,48.09,31.21,27.91,43.95,22.78,113.3,80.87,57.09
2010-07-12,132.8,82.34,,48.45,24.29,22.2,24.43,47.69,30.55,27.93,43.03,22.25,113.15,80.96,56.46
2010-07-09,133.0,82.7,,48.31,24.38,22.49,24.33,47.7,30.6,27.69,42.29,22.27,112.55,81.11,55.66
2010-07-08,134.5,80.63,,48.04,24.4,21.52,24.4,48.25,30.16,27.47,41.55,22.03,112.35,79.14,54.81
2010-07-07,129.0,80.13,,47.11,23.77,20.57,24.12,47.9,29.74,27.23,41.24,21.83,112.0,78.65,54.49
2010-07-06,126.9,79.41,,47.94,23.97,20.48,24.08,46.76,30.17,27.08,41.54,21.31,107.75,79.06,54.22
2010-07-05,129.0,77.45,,47.23,24.08,20.42,23.73,45.24,29.15,27.05,40.07,21.79,107.25,76.73,53.1
2010-07-02,129.5,77.98,,47.64,24.27,20.36,23.83,45.01,29.58,26.99,40.9,22.63,107.15,76.62,54.88
2010-07-01,134.5,77.74,,47.76,24.43,22.88,23.76,44.8,29.49,27.43,40.41,23.91,107.8,77.15,53.56
2010-06-30,135.15,80.45,,48.15,24.67,23.38,24.06,45.26,30.47,27.69,42.01,24.98,108.2,80.7,55.32
2010-06-29,134.6,81.75,,48.33,25.13,22.65,24.36,45.78,30.39,28.18,42.07,25.59,108.9,80.16,55.05
2010-06-28,136.25,83.02,,48.4,24.97,22.5,24.12,46.03,31.06,29.19,42.95,25.65,109.3,84.1,56.74
2010-06-25,137.05,81.73,,48.84,25.36,22.66,24.15,45.86,30.84,29.14,42.95,26.12,109.05,82.54,55.89
2010-06-24,138.05,82.04,,49.24,25.97,23.85,24.53,46.64,32.49,29.51,43.87,26.64,111.05,82.86,56.52
2010-06-23,140.85,83.05,,48.79,26.17,23.86,24.57,46.73,32.92,29.52,45.12,26.9,110.95,85.6,57.27
2010-06-22,140.6,83.41,,48.76,26.59,23.94,24.6,47.51,33.45,29.93,45.55,27.41,111.95,85.44,57.43
2010-06-21,139.5,82.8,,48.98,27.1,23.26,24.94,48.32,33.73,29.98,46.56,27.75,109.6,86.86,57.37
2010-06-18,138.4,82.01,,48.51,26.23,22.87,24.61,48.54,33.46,29.59,45.32,28.2,112.95,84.26,56.45
2010-06-17,136.55,81.68,,48.2,26.18,23.54,24.58,48.41,33.28,29.34,45.03,27.6,112.1,83.53,56.34
2010-06-16,135.85,80.22,,48.58,26.01,22.65,25.25,48.21,34.7,29.45,45.0,27.5,112.8,82.91,56.51
2010-06-15,135.65,80.2,,48.33,25.43,22.69,23.98,48.38,34.52,28.82,44.88,26.89,111.8,82.57,56.62
2010-06-14,134.0,80.45,,48.31,25.54,23.05,24.21,48.39,34.14,29.14,44.52,26.72,111.55,82.89,56.72
2010-06-11,132.35,77.65,,48.57,25.31,23.44,24.13,48.6,33.32,29.15,43.75,26.19,112.8,82.07,55.75
2010-06-10,132.6,78.25,,48.54,24.3,22.55,23.34,47.76,32.32,27.8,43.69,24.77,111.0,82.12,55.18
2010-06-09,124.95,76.17,,47.55,23.95,22.06,23.28,46.15,31.84,27.78,42.13,24.8,107.1,81.2,54.47
2010-06-08,125.85,75.36,,46.7,23.79,22.49,23.44,47.2,31.9,28.15,42.05,24.9,106.7,78.27,53.48
2010-06-07,126.25,75.65,,46.28,23.54,22.01,23.2,45.76,32.4,27.88,41.71,25.05,107.25,77.8,53.18
2010-06-04,129.7,76.08,,46.93,24.33,22.57,23.57,47.04,32.99,28.9,42.5,26.04,109.55,81.32,54.42
2010-06-03,129.2,78.82,,46.55,24.03,21.66,23.37,48.22,33.49,28.54,42.76,25.79,110.05,80.17,54.92
2010-06-02,126.6,76.99,,46.39,23.37,21.86,23.04,45.13,33.09,27.88,41.03,24.64,107.6,78.93,53.31
2010-06-01,124.25,77.0,,45.99,24.26,21.49,22.81,44.53,33.49,28.6,40.43,24.91,106.8,78.15,53.67
2010-05-31,127.35,76.3,,45.96,23.76,21.43,22.73,45.34,33.09,28.42,41.01,25.03,105.1,77.84,53.03
2010-05-28,126.7,75.99,,47.08,23.72,21.54,22.87,45.15,33.03,28.4,41.14,25.06,106.35,77.63,52.93
2010-05-27,124.7,74.64,,44.94,23.19,20.85,22.04,44.81,32.16,27.77,39.56,24.69,104.65,77.31,53.26
2010-05-26,123.55,74.41,,44.67,22.63,20.23,21.49,44.18,31.4,27.19,39.51,24.03,102.2,75.69,51.27
2010-05-25,121.2,72.2,,43.99,22.56,20.42,21.5,43.95,30.67,26.91,37.85,23.73,99.95,73.31,49.16
2010-05-24,126.4,73.75,,45.69,23.23,21.14,21.9,45.25,31.69,27.61,39.2,25.25,102.75,76.2,51.07
2010-05-21,126.3,73.52,,45.05,23.07,21.67,21.87,45.67,30.78,27.36,39.26,25.27,101.85,72.64,50.71
2010-05-20,127.15,74.47,,47.21,24.21,21.72,22.45,47.54,31.26,27.19,38.83,25.69,104.65,74.99,50.22
2010-05-19,130.5,73.35,,47.97,24.23,21.72,22.41,46.63,32.39,28.18,39.9,25.11,105.95,77.74,51.44
2010-05-18,131.55,73.98,,47.31,24.69,22.08,22.96,46.22,32.97,28.52,41.05,26.4,106.25,80.02,52.58
2010-05-17,129.9,74.02,,46.73,24.24,22.09,22.75,46.13,33.53,28.53,40.15,25.91,104.9,77.54,51.77
2010-05-14,127.55,74.25,,47.0,25.29,22.03,23.32,45.69,33.07,29.52,40.02,26.8,107.95,79.27,51.65
2010-05-13,134.55,77.56,,46.41,25.39,22.1,22.88,46.33,34.67,29.07,42.02,27.23,108.55,82.36,54.14
2010-05-12,133.3,76.8,,45.35,24.45,20.87,22.76,45.98,32.76,28.03,42.11,27.1,103.0,82.03,53.48
2010-05-11,130.9,75.42,,45.24,24.15,19.95,22.54,45.0,32.73,27.59,41.33,26.3,104.0,79.61,54.01
2010-05-10,129.0,76.68,,43.89,24.11,20.32,23.03,44.64,31.57,27.44,41.31,25.4,101.3,78.79,54.45
2010-05-07,124.55,71.47,,44.64,23.3,19.02,22.28,42.87,31.11,26.9,37.86,25.11,97.91,71.04,50.71
2010-05-06,126.0,74.2,,45.42,23.5,18.61,22.84,45.83,31.78,27.46,41.37,25.8,99.8,75.31,52.57
2010-05-05,127.65,76.87,,45.08,23.63,18.34,23.01,45.28,33.42,27.67,39.95,27.03,99.51,75.62,52.28
2010-05-04,140.0,78.64,,45.79,24.78,18.9,23.84,45.54,33.26,28.21,42.09,27.94,101.8,75.8,52.77
2010-05-03,142.3,78.15,,45.5,24.31,18.93,23.49,45.23,35.81,27.89,43.0,27.37,102.65,78.75,54.88
2010-04-30,142.85,78.23,,45.47,24.3,18.81,23.34,45.79,36.0,27.81,43.36,27.77,98.75,78.33,54.42
2010-04-29,140.8,79.89,,45.19,23.42,18.26,22.82,45.5,35.01,26.85,41.86,27.1,98.44,78.43,54.76
2010-04-28,140.05,79.76,,45.14,23.64,18.16,22.62,45.32,35.21,27.71,41.2,27.59,97.87,76.09,53.17
2010-04-27,146.0,80.21,,46.18,24.39,18.83,23.3,46.45,36.62,27.84,42.74,28.65,99.9,77.69,54.38
2010-04-26,147.8,82.95,,46.8,24.48,19.01,23.44,46.68,37.61,29.25,44.52,28.78,101.1,81.48,55.79
2010-04-23,146.5,82.01,,46.43,24.07,18.32,22.91,45.78,37.18,28.58,43.77,27.48,99.75,80.14,55.32
2010-04-22,147.25,80.76,,46.14,23.95,18.56,22.64,45.69,36.17,28.76,43.17,27.89,99.41,78.65,54.82
2010-04-21,147.75,80.35,,45.98,24.23,18.81,22.81,43.59,37.89,28.33,44.29,28.3,100.25,79.02,54.7
2010-04-20,146.25,81.28,,46.02,23.85,18.12,22.76,42.96,37.68,27.85,44.5,27.2,100.2,79.55,54.41
2010-04-19,148.4,80.29,,45.93,23.91,19.0,22.72,43.13,37.35,27.59,42.36,27.45,98.75,78.06,54.04
2010-04-16,148.05,81.48,,45.96,23.9,19.03,22.8,43.37,37.64,27.22,43.24,27.65,100.3,78.97,54.0
2010-04-15,150.5,82.44,,45.4,24.09,19.37,22.57,43.73,38.14,26.72,43.47,27.83,100.55,82.14,55.19
2010-04-14,152.15,82.0,,46.02,23.94,19.03,22.04,43.57,37.97,26.39,43.46,28.0,100.15,80.95,54.94
2010-04-13,152.35,81.9,,45.8,24.02,19.1,22.09,43.94,37.16,26.2,43.66,28.23,99.66,81.07,55.24
2010-04-12,153.0,81.4,,46.03,24.14,19.76,22.06,44.44,37.59,26.56,44.17,28.56,99.66,80.07,55.26
2010-04-09,150.55,79.27,,47.02,24.11,19.65,21.77,43.65,37.47,26.42,43.92,27.93,99.06,79.57,55.05
2010-04-08,148.0,77.61,,46.82,24.13,19.62,21.32,43.99,35.59,26.38,43.43,27.97,99.0,76.65,55.07
2010-04-07,151.9,77.56,,46.88,24.1,20.2,21.53,44.59,36.17,27.0,44.17,27.92,101.7,78.26,55.7
2010-04-06,151.5,78.55,,47.32,23.84,20.24,21.34,44.54,36.17,26.89,43.77,27.68,101.25,79.42,56.29
2010-04-01,149.4,78.87,,47.18,23.4,19.95,21.2,44.49,36.09,27.06,43.56,26.87,102.15,79.62,55.82
2010-03-31,150.2,78.86,,46.19,23.12,19.15,20.99,44.19,35.46,26.88,43.33,26.21,100.75,77.6,55.07
2010-03-30,150.6,79.19,,46.65,23.6,19.14,21.05,44.42,36.11,26.95,42.81,26.55,101.85,78.59,54.93
2010-03-29,145.7,78.16,,46.67,23.53,19.2,21.08,44.98,36.26,27.19,43.22,26.41,102.35,78.86,55.16
2010-03-26,145.4,78.29,,46.97,23.46,20.14,21.12,45.05,36.14,26.89,42.91,26.28,102.95,78.5,54.76
2010-03-25,145.1,78.72,,46.66,23.53,19.98,21.09,45.13,35.97,26.27,43.38,26.33,101.85,78.78,54.94
2010-03-24,144.5,78.12,,46.69,24.92,19.7,20.96,44.32,36.04,26.23,42.91,26.27,104.55,78.42,54.15
2010-03-23,145.5,78.99,,46.84,24.49,18.92,21.05,44.72,35.95,26.0,42.98,25.92,104.6,78.8,54.63
2010-03-22,147.5,78.78,,47.01,24.17,18.96,20.93,44.6,35.39,26.27,42.41,25.78,104.35,77.83,54.29
2010-03-19,149.15,78.33,,46.56,23.95,19.33,21.3,44.58,35.77,26.3,42.86,26.05,105.35,77.77,54.29
2010-03-18,148.7,79.0,,46.68,23.92,18.57,21.29,44.86,36.31,26.09,43.12,26.35,102.6,78.25,54.63
2010-03-17,149.55,78.73,,46.45,23.69,18.66,20.95,44.88,36.11,25.96,42.93,25.97,103.4,77.6,55.32
2010-03-16,149.7,77.68,,46.05,23.55,19.0,21.1,44.09,35.85,25.51,42.76,25.57,102.25,77.66,54.85
2010-03-15,150.0,77.86,,46.24,23.86,18.23,21.31,43.89,35.84,25.54,42.34,25.39,103.75,77.29,54.79
2010-03-12,151.15,78.74,,46.0,23.77,17.84,21.37,43.96,35.89,25.56,42.5,25.45,101.95,77.91,55.35
2010-03-11,152.85,79.22,,45.97,23.94,18.63,21.34,43.95,35.87,25.42,42.48,25.16,102.15,77.36,55.31
2010-03-10,154.35,79.1,,46.09,23.77,17.11,21.46,44.2,35.71,25.51,42.51,25.16,102.35,77.79,55.6
2010-03-09,154.0,79.3,,45.37,23.22,17.35,21.41,43.73,35.37,25.61,41.12,25.33,103.25,77.11,55.19
2010-03-08,155.95,78.95,,45.22,23.54,17.85,21.41,43.93,35.58,25.69,41.23,25.41,103.4,77.52,55.6
2010-03-05,152.85,78.98,,45.57,22.64,18.05,21.27,44.83,35.69,25.37,40.53,25.27,103.1,78.2,55.47
